sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0298	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02823	s0298-21N02823-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02823_S86_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02823_S86_L002_R2_001.fastq.gz	162087.055	166936.898
s0298	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02823	s0298-21N02823-Plate3	data/YEWA_redo_Novoseq_01032023/21N02823_S286_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02823_S286_L003_R2_001.fastq.gz	1377322.104	1414798.068
s0299	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02824	s0299-21N02824-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02824_S87_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02824_S87_L001_R2_001.fastq.gz	172206.68	183417.392
s0299	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02824	s0299-21N02824-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02824_S87_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02824_S87_L002_R2_001.fastq.gz	173599.609	185178.627
s0299	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02824	s0299-21N02824-Plate3	data/YEWA_redo_Novoseq_01032023/21N02824_S287_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02824_S287_L003_R2_001.fastq.gz	1423830.509	1484292.885
s0300	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02825	s0300-21N02825-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02825_S88_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02825_S88_L001_R2_001.fastq.gz	182318.655	174582.437
s0300	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02825	s0300-21N02825-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02825_S88_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02825_S88_L002_R2_001.fastq.gz	182656.407	175246.775
s0300	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02825	s0300-21N02825-Plate3	data/YEWA_redo_Novoseq_01032023/21N02825_S288_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02825_S288_L003_R2_001.fastq.gz	1274642.566	1334900.828
s0301	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02826	s0301-21N02826-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02826_S89_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02826_S89_L001_R2_001.fastq.gz	208598.266	217146.858
s0301	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02826	s0301-21N02826-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02826_S89_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02826_S89_L002_R2_001.fastq.gz	207004.086	215995.526
s0301	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02826	s0301-21N02826-Plate3	data/YEWA_redo_Novoseq_01032023/21N02826_S289_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02826_S289_L003_R2_001.fastq.gz	747608.298	746819.672
s0302	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02827	s0302-21N02827-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02827_S90_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02827_S90_L001_R2_001.fastq.gz	223065.505	235146.864
s0302	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02827	s0302-21N02827-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02827_S90_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02827_S90_L002_R2_001.fastq.gz	222626.858	235254.665
s0302	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02827	s0302-21N02827-Plate3	data/YEWA_redo_Novoseq_01032023/21N02827_S290_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02827_S290_L003_R2_001.fastq.gz	1052573.681	1074347.581
s0303	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02828	s0303-21N02828-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02828_S91_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02828_S91_L001_R2_001.fastq.gz	507774.358	532081.705
s0303	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02828	s0303-21N02828-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02828_S91_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02828_S91_L002_R2_001.fastq.gz	508135.767	533521.923
s0304	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02829	s0304-21N02829-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02829_S92_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02829_S92_L001_R2_001.fastq.gz	487081.51	506471.526
s0304	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02829	s0304-21N02829-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02829_S92_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02829_S92_L002_R2_001.fastq.gz	478777.269	498907.909
s0305	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02830	s0305-21N02830-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02830_S93_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02830_S93_L001_R2_001.fastq.gz	447488.993	465159.659
s0305	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02830	s0305-21N02830-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02830_S93_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02830_S93_L002_R2_001.fastq.gz	440739.811	459148.924
s0306	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02831	s0306-21N02831-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02831_S94_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02831_S94_L001_R2_001.fastq.gz	519008.923	532610.705
s0306	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02831	s0306-21N02831-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02831_S94_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02831_S94_L002_R2_001.fastq.gz	505234.457	519605.013
s0307	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02832	s0307-21N02832-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02832_S95_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02832_S95_L001_R2_001.fastq.gz	583771.506	612062.569
s0307	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02832	s0307-21N02832-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02832_S95_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02832_S95_L002_R2_001.fastq.gz	581119.658	610570.558
s0308	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02833	s0308-21N02833-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02833_S96_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02833_S96_L001_R2_001.fastq.gz	585751.981	612656.687
s0308	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02833	s0308-21N02833-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02833_S96_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02833_S96_L002_R2_001.fastq.gz	585864.996	614011.305
s0309	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02834	s0309-21N02834-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02834_S97_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02834_S97_L001_R2_001.fastq.gz	602983.162	632219.417
s0309	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02834	s0309-21N02834-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02834_S97_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02834_S97_L002_R2_001.fastq.gz	604585.22	635239.293
s0310	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02835	s0310-21N02835-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02835_S98_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02835_S98_L001_R2_001.fastq.gz	475887.406	502375.521
s0310	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02835	s0310-21N02835-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02835_S98_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02835_S98_L002_R2_001.fastq.gz	477807.635	505572.122
s0311	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02836	s0311-21N02836-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02836_S99_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02836_S99_L001_R2_001.fastq.gz	598900.776	635411.982
s0311	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02836	s0311-21N02836-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02836_S99_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02836_S99_L002_R2_001.fastq.gz	602327.417	640801.017
s0312	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02837	s0312-21N02837-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02837_S100_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02837_S100_L001_R2_001.fastq.gz	391084.905	419397.053
s0312	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02837	s0312-21N02837-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02837_S100_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02837_S100_L002_R2_001.fastq.gz	396318.518	426248.916
s0313	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02838	s0313-21N02838-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02838_S101_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02838_S101_L001_R2_001.fastq.gz	475246.608	491402.04
s0313	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02838	s0313-21N02838-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02838_S101_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02838_S101_L002_R2_001.fastq.gz	466567.765	483943.271
s0314	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02839	s0314-21N02839-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02839_S102_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02839_S102_L001_R2_001.fastq.gz	473466.489	495140.334
s0314	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02839	s0314-21N02839-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02839_S102_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02839_S102_L002_R2_001.fastq.gz	467760.804	490337.596
s0315	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02840	s0315-21N02840-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02840_S103_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02840_S103_L001_R2_001.fastq.gz	563454.729	561860.719
s0315	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02840	s0315-21N02840-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02840_S103_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02840_S103_L002_R2_001.fastq.gz	544637.176	542988.84
s0316	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02841	s0316-21N02841-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02841_S104_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02841_S104_L001_R2_001.fastq.gz	553211.944	582076.523
s0316	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02841	s0316-21N02841-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02841_S104_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02841_S104_L002_R2_001.fastq.gz	543400.248	573226.236
s0317	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02842	s0317-21N02842-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02842_S105_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02842_S105_L001_R2_001.fastq.gz	562834.049	558007.681
s0317	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02842	s0317-21N02842-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02842_S105_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02842_S105_L002_R2_001.fastq.gz	550241.06	545269.934
s0318	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02843	s0318-21N02843-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02843_S106_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02843_S106_L001_R2_001.fastq.gz	852822.891	861247.855
s0318	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02843	s0318-21N02843-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02843_S106_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02843_S106_L002_R2_001.fastq.gz	825385.974	833797.667
s0319	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02844	s0319-21N02844-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02844_S107_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02844_S107_L001_R2_001.fastq.gz	518908.8	517035.413
s0319	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02844	s0319-21N02844-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02844_S107_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02844_S107_L002_R2_001.fastq.gz	503440.261	501360.798
s0320	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02845	s0320-21N02845-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02845_S108_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02845_S108_L001_R2_001.fastq.gz	513697.452	512543.162
s0320	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02845	s0320-21N02845-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02845_S108_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02845_S108_L002_R2_001.fastq.gz	499652.857	498306.591
s0321	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02846	s0321-21N02846-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02846_S109_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02846_S109_L001_R2_001.fastq.gz	1582897.296	1555711.63
s0321	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02846	s0321-21N02846-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02846_S109_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02846_S109_L002_R2_001.fastq.gz	1541197.602	1512393.892
s0322	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02847	s0322-21N02847-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02847_S110_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02847_S110_L001_R2_001.fastq.gz	461856.66	461847.243
s0322	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02847	s0322-21N02847-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02847_S110_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02847_S110_L002_R2_001.fastq.gz	448707.555	448900.531
s0323	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02848	s0323-21N02848-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02848_S220_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02848_S220_L001_R2_001.fastq.gz	419048.537	432380.472
s0323	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02848	s0323-21N02848-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02848_S220_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02848_S220_L002_R2_001.fastq.gz	416442.068	429872.56
s0324	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02849	s0324-21N02849-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02849_S111_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02849_S111_L001_R2_001.fastq.gz	484579.329	491314.777
s0324	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02849	s0324-21N02849-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02849_S111_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02849_S111_L002_R2_001.fastq.gz	474254.587	480945.584
s0325	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02850	s0325-21N02850-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02850_S112_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02850_S112_L001_R2_001.fastq.gz	526820.243	526010.339
s0325	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02850	s0325-21N02850-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02850_S112_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02850_S112_L002_R2_001.fastq.gz	512928.817	512089.381
s0326	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02851	s0326-21N02851-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02851_S113_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02851_S113_L001_R2_001.fastq.gz	490535.855	504896.205
s0326	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02851	s0326-21N02851-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02851_S113_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02851_S113_L002_R2_001.fastq.gz	480297.54	494659.522
s0327	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02852	s0327-21N02852-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02852_S114_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02852_S114_L001_R2_001.fastq.gz	476303.912	487847.026
s0327	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02852	s0327-21N02852-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02852_S114_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02852_S114_L002_R2_001.fastq.gz	466412.291	478132.674
s0328	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02853	s0328-21N02853-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02853_S115_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02853_S115_L001_R2_001.fastq.gz	506275.057	521597.963
s0328	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02853	s0328-21N02853-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02853_S115_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02853_S115_L002_R2_001.fastq.gz	494962.73	510692.628
s0329	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02854	s0329-21N02854-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02854_S221_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02854_S221_L001_R2_001.fastq.gz	330841.545	349501.655
s0329	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02854	s0329-21N02854-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02854_S221_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02854_S221_L002_R2_001.fastq.gz	332192.356	351711.442
s0330	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02855	s0330-21N02855-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02855_S116_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02855_S116_L001_R2_001.fastq.gz	455133.052	466073.528
s0330	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02855	s0330-21N02855-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02855_S116_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02855_S116_L002_R2_001.fastq.gz	444891.691	456080.445
s0331	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02856	s0331-21N02856-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02856_S117_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02856_S117_L001_R2_001.fastq.gz	627466.446	653349.959
